187	1543995852593
154	1543937893111
154	1543996572600
154	1544002332881
154	1544035812976
115	1543899013264
115	1543910533207
115	1543933932926
115	1543954452966
115	1543994773080
117	1543971012953
117	1543981813136
117	1543991172443
117	1544019612786
117	1544040853310
47	1543893132956
47	1543915212999
47	1543944493056
47	1544032092575
184	1543938972892
184	1543989253367
403	1543952412672
156	1543968372555
156	1544028133365
122	1543939093411
122	1543950013272
122	1543950612955
122	1543978572353
122	1544007013085
122	1544025372912
333	1543886293124
145	1543887492349
145	1543940292497
145	1543945693215
145	1543984933042
145	1544017212394
195	1543986973216
583	1543913893375
395	1543886413206
130	1543890492956
130	1543930453442
130	1543943052483
130	1543986852712
130	1544036652870
79	1543900692825
79	1543913653226
79	1543919653211
79	1543925532568
79	1543925893294
79	1543943413069
79	1543979412597
79	1544007372763
79	1544012172801
79	1544017452829
79	1544019973271
79	1544023593166
79	1544039413233
172	1543917613060
172	1543924213203
172	1543978212929
172	1544012413222
172	1544027292921
69	1543888212918
69	1543893012836
69	1543893972461
69	1543894092892
69	1543901892416
69	1543927332689
69	1543940773162
69	1543944853100
69	1543947013439
69	1543947732859
69	1543962252304
69	1543965852565
69	1543971493327
69	1543974013327
69	1543986372208
69	1543990453195
69	1543996332588
69	1544000292753
69	1544006293372
69	1544010972684
69	1544015533258
69	1544020692574
69	1544022013377
69	1544029332979
69	1544039772368
110	1543902492375
110	1543905492635
110	1543932253097
110	1543937533264
110	1543949773121
110	1544004733134
110	1544034852824
229	1543894573436
229	1543894932675
62	1543891332651
62	1543899852988
62	1543912333475
62	1543929132673
62	1543937652516
62	1543938132454
62	1543940413016
62	1543954573035
62	1543959972874
62	1543960694552
62	1543962853084
62	1543970052695
62	1543974252783
62	1543998613054
62	1544003292746
62	1544006893127
62	1544023213153
62	1544026213270
62	1544041092540
226	1543966332564
197	1543903212549
197	1543938853433
197	1543944972965
197	1543953493266
230	1543935133057
54	1543889652721
54	1543893852761
54	1543917013026
54	1543931653109
54	1543948572759
54	1543955773346
54	1543959492985
54	1543975933050
54	1543977012233
54	1543982292912
54	1543992372918
54	1544007612678
54	1544029572683
54	1544031973221
75	1543892892324
75	1543904533123
75	1543908253161
75	1543909813192
75	1543920973324
75	1543933813068
75	1543935733183
75	1543944253026
75	1543952052766
75	1543965973175
75	1543977373015
75	1544002212994
75	1544011573257
75	1544016253227
75	1544025012407
75	1544032333003
163	1544000892730
163	1544022973611
89	1543886893281
89	1543897333085
89	1543900212576
89	1543955652623
89	1543956973379
89	1543985292907
89	1543992492595
131	1543895052601
131	1543911253005
185	1543908852869
185	1543944733470
264	1543911733121
351	1543941372958
200	1543982412760
315	1544011333028
113	1543896013320
113	1543924813383
113	1543957213093
113	1543991053456
113	1544003892537
113	1544023092937
113	1544031253221
118	1543885572870
118	1544008213203
118	1544022132901
603	1543900932792
1584	1544034615698
198	1544017693146
153	1543926132565
153	1543955893403
135	1543891452823
135	1543899252360
135	1544034253703
164	1543972213719
164	1543990813108
327	1543993213008
56	1543899372943
56	1543902853021
56	1543905733102
56	1543912453133
56	1543916652767
56	1543917733388
56	1543925173267
56	1543928052867
56	1543933213108
56	1543938012469
56	1543938372909
56	1543954813146
56	1543976532455
56	1543980252938
56	1543983012713
56	1543983372913
56	1543984452678
56	1543985172973
56	1544001373200
56	1544005812479
56	1544009053120
56	1544009292158
56	1544015293070
56	1544018652771
56	1544019013204
56	1544025613265
56	1544026572444
152	1543889533440
152	1543892652541
152	1543996212577
162	1543888692586
162	1543896373249
162	1543935253118
162	1543987212938
162	1544019853132
162	1544022373353
162	1544037013397
104	1543923012735
104	1543931292775
104	1543936093159
104	1543941612740
104	1543978932503
104	1543993453370
104	1544017812672
104	1544022732813
104	1544042413406
139	1543886532586
139	1543929373573
139	1543970772779
44	1543925292419
44	1543958533335
44	1543979292736
39	1543999452343
211	1543983133567
82	1543906813230
82	1543911613200
82	1543922052821
82	1543922292636
82	1543922533013
82	1543934053233
82	1543944134068
82	1543968012599
82	1543969332541
82	1543997292765
82	1544003053029
82	1544029812768
82	1544034732937
160	1543930212651
160	1543942213229
160	1543947973252
206	1543962973526
206	1543974613041
191	1543895772618
191	1544023332548
58	1543887132648
58	1543889772506
58	1543904052705
58	1543907772325
58	1543923612470
58	1543926492929
58	1543931412969
58	1543931532810
58	1543960932808
58	1543977852916
58	1543984693138
58	1543999092623
58	1544012532885
58	1544028613467
58	1544037733059
232	1543958293106
232	1543966093588
232	1544010732924
65	1543898172353
65	1543910413297
65	1543910892856
65	1543912093098
65	1543914852641
65	1543917132678
65	1543917853078
65	1543919892356
65	1543945452476
65	1543946052699
65	1543947253118
65	1543951572513
65	1543952772613
65	1543953013179
65	1543961412695
65	1543971372844
65	1543973652688
65	1544001252579
65	1544003533089
65	1544006532572
65	1544008813111
65	1544024293258
132	1543899613356
132	1543918452764
132	1543929252723
132	1543948453383
132	1543963213271
132	1543988652492
166	1543913172857
166	1543986133064
169	1543885452390
169	1543889173017
169	1543893252736
169	1544015173702
215	1543967172993
96	1543903692261
96	1543912572812
96	1543919173268
96	1543923853107
96	1543959373183
96	1543959853209
96	1543961652826
96	1543963692884
96	1543965373191
96	1543989972902
96	1544004493070
96	1544034973173
181	1543886053110
178	1543894812603
178	1543936933195
123	1543914252919
123	1543916533417
123	1543974972361
151	1543910652721
151	1543919292401
151	1543922412324
151	1543993932934
228	1543915092882
228	1544036532924
81	1543902613325
81	1543913292393
81	1543926972917
81	1543928773098
81	1543935372470
81	1543945092473
81	1543949532832
81	1543952895610
81	1543964532641
81	1543964772820
81	1543986252742
81	1544013972571
81	1544018053165
81	1544031732730
81	1544032452912
81	1544036053382
81	1544036413298
194	1544008692587
1659	1544024054848
120	1543935612635
120	1543940653089
519	1543900093326
183	1543929612574
183	1543981933383
183	1543998012627
40	1544008573183
291	1543982892950
203	1543945213378
203	1543957093074
55	1543904292603
55	1543921572626
55	1543952173686
55	1543956493183
55	1543978452584
55	1543999932859
55	1544001852402
55	1544004012398
55	1544017092585
55	1544021413247
55	1544028732909
55	1544029452845
399	1543888452825
219	1543991892743
219	1544037852673
239	1543890133124
1472	1543909214790
100	1543888572948
100	1543896613485
100	1543903813248
100	1543909332572
100	1543921092590
100	1543964892525
100	1543985053317
100	1544040253058
261	1543989133050
155	1543918932690
138	1543918092727
138	1543937292947
138	1543974372935
138	1543976053071
138	1543988292858
138	1543990212346
138	1544001013199
170	1543927572761
170	1543936213022
108	1543932132826
108	1543966452787
108	1543994532393
108	1544026812721
108	1544033653209
108	1544036293241
246	1543885812955
128	1543897452916
128	1543911973120
128	1543943173629
128	1543982172585
128	1543994652752
128	1544040493227
202	1543975092721
202	1544022612950
98	1543920852687
98	1543956013038
98	1543968492576
98	1543971132675
98	1543981333243
98	1544013013464
98	1544016852668
98	1544027892990
85	1543890253036
