115	1543887093776
115	1543999293888
117	1543918293521
117	1543989693139
184	1544007092996
145	1543906293224
1475	1543913494780
130	1543989093150
79	1544001693390
79	1544011292636
79	1544031692915
172	1543995692865
69	1544013092860
110	1543899093210
229	1543939893200
197	1543950093085
296	1544035893655
75	1543905093553
75	1543908693054
75	1543911093011
75	1543920693096
75	1544028693591
163	1543901492941
89	1543900293287
89	1543926092877
89	1543935093532
89	1543951893531
89	1544041893171
260	1544022093467
200	1543894293598
535	1543897293331
278	1543902093632
113	1544025692876
118	1543890093276
118	1543912892933
118	1544008893470
118	1544021493604
118	1544032293156
198	1543905693756
198	1543981893098
135	1544007693584
152	1543971093176
162	1543908092898
104	1543888293822
104	1543986693008
139	1543947093024
139	1543951293348
139	1543999893011
82	1543906893502
82	1543911693059
82	1543980092864
82	1543992093021
82	1544010693372
270	1543961493595
160	1543895493679
132	1543896693653
132	1543919493276
298	1544024493478
568	1543993893526
297	1544040092919
96	1543921892979
96	1543926693761
178	1543986094055
123	1543948893594
123	1544004693034
123	1544020293319
151	1543977693592
151	1544025093431
81	1543935693265
81	1543955492828
81	1543990293262
81	1543996293290
194	1543899693069
120	1543889493078
120	1543981292680
100	1543900893259
100	1543928493545
100	1543984293663
155	1543891292772
155	1543998693064
138	1543931493602
138	1543974093155
170	1543921293194
108	1543916492951
108	1543976493767
108	1543985493289
108	1544015492781
202	1543924893306
202	1543956093350
202	1543991492682
98	1543887692738
98	1543912293375
98	1544006493067
98	1544037093721
85	1543932093969
85	1543956692713
85	1544003493472
85	1544018492835
95	1543969893675
165	1543967493106
142	1543959692972
201	1543923692859
201	1543968693422
173	1543933293398
173	1544034093409
97	1543904493714
97	1543953093509
97	1544022693617
97	1544038293540
225	1544037693549
111	1543943493357
111	1543947692895
111	1543949492860
161	1543890693655
127	1543942293517
119	1543996893134
487	1543972293790
86	1543896093500
86	1543994492591
252	1543944093397
80	1543950693603
80	1543972893758
80	1544035293216
1563	1543885898379
72	1544013692883
193	1544027493355
76	1543909293374
76	1543915893276
76	1543930893660
76	1543962693504
76	1543975293339
76	1543988493239
176	1543907492734
93	1543893093751
93	1543917693053
93	1543920093038
93	1543969293855
93	1543971693914
93	1544005892785
1660	1544019695578
136	1543891893515
136	1543932693135
136	1543966293742
133	1543914093137
133	1543927893598
133	1543934492853
63	1544002293076
168	1543993293150
168	1544026293108
171	1543939292796
137	1543992693238
71	1543929093656
71	1543963293414
71	1543983693414
71	1544034692875
73	1543941093583
73	1543964493384
73	1543978892432
73	1544014293083
73	1544038893118
325	1544031093125
102	1543979493445
103	1543903892819
103	1543978293265
103	1544005292974
103	1544029893200
106	1543914693228
106	1543987292739
88	1543892493286
88	1543938093216
88	1543957293736
88	1543958493436
88	1543980693291
125	1543941692688
78	1543886493332
78	1543922493562
78	1543960894066
78	1544036492818
539	1543929693203
134	1543936293580
134	1543966893339
134	1544039493599
114	1543954894105
114	1544010093045
77	1543903293371
77	1543910493198
77	1543925493540
77	1543984892920
77	1544019093444
105	1543946493494
105	1543973493471
105	1543975892930
105	1544012493356
147	1543933892971
147	1543962093315
147	1544001093399
121	1543893693616
121	1544030493442
234	1543888893173
1084	1543938694670
92	1543902693411
92	1543990892513
92	1544000493759
92	1544002892725
101	1543936894465
101	1543944692971
101	1543945893250
101	1543959093709
101	1543960293084
109	1543915293529
109	1543952493518
109	1544020894034
112	1543918893511
112	1543977093632
112	1544033493690
144	1543897893623
1542	1543965695483
87	1543924293646
1234	1543995094548
107	1543942893534
107	1543998092855
107	1544023293105
107	1544028093853
553	1543968093850
68	1543982492949
243	1543987893624
90	1543927293601
90	1543965093236
90	1544017893363
90	1544026893854
90	1544041293555
83	1543940492774
83	1543948293091
83	1544004092652
116	1543898493252
67	1544008292778
91	1543953693581
180	1543983093778
84	1543954293012
84	1544014893454
179	1544023893859
94	1543930293315
94	1544011893245
94	1544029292817
182	1543970493521
140	1543945293129
186	1543937493669
186	1543974693611
74	1543909893192
74	1543917092975
74	1543923093273
74	1544009493030
74	1544032893199
70	1543894893306
70	1543957893537
70	1544016093081
70	1544016693063
70	1544017292862
99	1543963893062
99	1543997493592
99	1544040693101
