187	1543909610617
187	1543970091033
187	1544022411135
154	1544026850767
115	1543887531068
115	1543891011008
115	1543907210769
115	1543913570419
115	1543914170778
115	1543915971065
115	1543921131043
115	1543997211290
115	1544000930664
115	1544012691186
286	1543989291351
117	1543889331009
117	1543897130810
117	1543904331252
117	1543922450804
117	1543923770881
117	1543946450926
117	1543949330578
117	1543957730829
117	1543962291567
117	1544025771150
117	1544032970948
47	1543897970891
47	1543904090612
47	1543906970600
47	1543907930399
47	1543924371135
47	1543927610670
47	1543951851039
47	1543958330660
47	1543975851051
47	1543977770412
47	1543999851016
47	1544002731090
47	1544003210497
47	1544013050857
156	1543990251601
122	1543884890697
122	1543885970755
122	1543902654294
122	1543909011136
122	1543937090629
122	1543971051407
122	1543973570806
122	1543983051066
122	1544027211114
122	1544035010984
273	1543975971458
145	1543928331254
145	1543954611656
145	1543963130732
145	1544037410577
195	1543958811331
195	1543959772706
195	1543963491026
1163	1543991453589
130	1543922930899
130	1543933131219
130	1543980051629
130	1543996131356
130	1544000571176
130	1544021930862
130	1544039811562
79	1543885491092
79	1543895570951
79	1543901690392
79	1543914530728
79	1543920651226
79	1543922331461
79	1543928450866
79	1543945611234
79	1543960611053
79	1543975011422
79	1543981610510
79	1543991931347
79	1543994331130
79	1543995410966
79	1543997690771
79	1544001291008
79	1544017371516
79	1544030930936
172	1543989770912
69	1543892930604
69	1543893651164
69	1543896171002
69	1543898451464
69	1543901570624
69	1543903610364
69	1543921490676
69	1543932771219
69	1543935051379
69	1543950291522
69	1543961570576
69	1543969850893
69	1543972730793
69	1544008010760
69	1544011611098
69	1544012090898
69	1544024812144
69	1544038130738
110	1543959892097
110	1543967330975
110	1543971651335
110	1544017970496
110	1544030691633
288	1543968650891
62	1543906250456
62	1543906370796
62	1543907571014
62	1543910810998
62	1543924850515
62	1543925930728
62	1543929890450
62	1543934810569
62	1543939370869
62	1543955211736
62	1543956291013
62	1543961450888
62	1543971890366
62	1543976211325
62	1543979931086
62	1543981010407
62	1543987250466
62	1543987850748
62	1543989410562
62	1543994091236
62	1543994450351
62	1544000451073
62	1544026610891
62	1544034530974
62	1544040771355
62	1544041250674
226	1543948371438
197	1544032131540
230	1543927010657
697	1543993012349
54	1543895451048
54	1543897250966
54	1543900371767
54	1543902050967
54	1543906130607
54	1543911050286
54	1543925090704
54	1543934570726
54	1543936131160
54	1543936491060
54	1543963851100
54	1543971290539
54	1543977291223
54	1543988210420
54	1543998410563
54	1544017491027
54	1544018211322
54	1544036571024
75	1543884171191
75	1543887411168
75	1543893171330
75	1543904571445
75	1543905170688
75	1543905651248
75	1543907091468
75	1543912371242
75	1543926530885
75	1543926770737
75	1543935410601
75	1543935891424
75	1543937331100
75	1543955810806
75	1543960251386
75	1543970571323
75	1543981130763
75	1543984371419
75	1543984970483
75	1543992771327
75	1543999491507
75	1544002130581
75	1544012570704
75	1544014610785
75	1544035250886
163	1543901210934
163	1543909970657
163	1543925810692
163	1543998770795
163	1544019890940
89	1543922091137
89	1543939730776
89	1543954371180
89	1543955450642
89	1543959651120
89	1543972370913
89	1544020491480
131	1543912970717
131	1543926171619
131	1543968410841
131	1543973691035
1827	1543940933654
238	1543941051184
185	1543943211054
185	1543964691295
264	1543968290912
220	1543991810694
278	1543939850725
113	1543895091266
113	1543939131420
113	1544020250630
113	1544029131523
118	1543903731170
118	1543948131530
118	1544010170568
198	1543973210662
198	1544002011087
198	1544019411587
153	1544006451166
153	1544023851286
135	1543899051568
135	1543995051546
164	1543884051055
164	1543899290617
164	1543953650997
164	1543999010833
56	1543892330686
56	1543892570966
56	1543908050393
56	1543910451206
56	1543914410589
56	1543917770521
56	1543918731364
56	1543924731366
56	1543927970583
56	1543937450661
56	1543937930704
56	1543938651083
56	1543940570663
56	1543956530424
56	1543959530630
56	1543962411043
56	1543978610862
56	1543981970301
56	1543982450721
56	1543984491222
56	1543989530600
56	1543990850577
56	1543991210656
56	1543995291243
56	1544003811403
56	1544009930913
56	1544020971152
56	1544030451128
56	1544031771048
56	1544033931112
152	1543908411285
152	1543967091101
152	1544017130740
152	1544039330817
162	1543977531068
266	1543913931660
259	1543968531404
259	1543993850729
259	1544027930835
104	1543905890935
104	1543911411418
104	1543923891031
104	1543953051051
104	1543962051276
104	1544035971376
139	1543974890823
139	1543980650335
139	1544014251347
139	1544038491031
224	1543888011013
224	1543898690558
44	1543892810716
44	1543911530617
39	1543929050616
211	1544002611101
82	1543894011318
82	1543935770933
82	1543937571192
82	1543949210818
82	1543952811315
82	1543956650555
82	1543974651144
82	1543975250726
82	1543979810583
82	1543982210988
82	1543985570748
82	1544020130734
82	1544023130775
82	1544024331611
82	1544041490451
160	1543912850604
160	1543939250570
160	1544033690832
425	1543899651293
58	1543886810594
58	1543889091236
58	1543892210429
58	1543894490969
58	1543896051354
58	1543907330990
58	1543910570811
58	1543915730326
58	1543935650709
58	1543937211285
58	1543957611050
58	1543982570542
58	1543985090647
58	1544004530867
58	1544006331228
1580	1543911893308
65	1543892090898
65	1543903971237
65	1543910931848
65	1543915851071
65	1543924130772
65	1543927850513
65	1543930851271
65	1543931210792
65	1543931450793
65	1543935291332
65	1543936370572
65	1543943930938
65	1543950651236
65	1543955331097
65	1543964810890
65	1543965170531
65	1543970450626
65	1543977410488
65	1543988090528
65	1543994211118
65	1544010651093
65	1544011250896
65	1544026370617
65	1544031050660
65	1544034891497
65	1544037530913
132	1543888610626
132	1543893531665
132	1543912011199
132	1543932530903
132	1543940330878
132	1543941651367
132	1543941891342
132	1543948010544
132	1543953891363
132	1543984610596
132	1543990131276
132	1544005251444
132	1544009450964
132	1544021571428
166	1543923171195
38	1543905051030
169	1543944171757
169	1543954490722
215	1543978251359
96	1543897610813
96	1543917410385
96	1543920050739
96	1543958930568
96	1543969610584
96	1544028650571
210	1544023971479
210	1544025291326
181	1543930130948
181	1543932291188
181	1543981370506
178	1543900731330
123	1543895811316
123	1543917051072
123	1543919330912
123	1543921370389
123	1543948250676
123	1543970211208
123	1543970931328
123	1544041371461
151	1543942131566
274	1543970331458
228	1543905291203
228	1544020851000
228	1544041131059
81	1543889451014
81	1543890050658
81	1543912251153
81	1543945131047
81	1544019051321
81	1544028290521
194	1543983171158
194	1544020731769
183	1543964210947
183	1543972850808
208	1543890651401
208	1543941291060
203	1544023011098
55	1543884414030
55	1543884651010
55	1543891131010
55	1543903850488
55	1543922570838
55	1543933971303
55	1543936730924
55	1543952690786
55	1543955570984
55	1543974530657
55	1543983650820
55	1543989171119
55	1544009090372
55	1544011010883
55	1544011490883
55	1544030810666
100	1543887650917
100	1543916571090
100	1543921250545
100	1543924011126
100	1543942850475
100	1543943691213
100	1543966251349
100	1543978131348
100	1544011730586
100	1544016770912
100	1544029491013
100	1544035731190
155	1543948731107
155	1543988930439
155	1544015210564
155	1544017730544
138	1543894730738
138	1543895211912
138	1544014490908
170	1543997090996
108	1543947170795
108	1543951490964
108	1543987971517
108	1543992171076
108	1544008850479
108	1544010411039
128	1543887771381
128	1543901090960
128	1543929771494
128	1543953291203
128	1544012930550
202	1544039931213
98	1543889211032
98	1543890290550
98	1543897730592
98	1543921971066
98	1543926650965
98	1543948611148
98	1543958210954
85	1543889931319
85	1543928690932
85	1543942970837
85	1543947050937
85	1543950171339
85	1543950411350
85	1543968171010
85	1543971771274
85	1543990490670
85	1544023731014
85	1544031891216
85	1544036090653
85	1544036211333
95	1543906730548
95	1543918130903
95	1543918251345
95	1543969731319
95	1543997571261
95	1544024210612
95	1544025651726
95	1544029371047
124	1543910210753
124	1543928571134
124	1543953530756
124	1543977050529
124	1544037890835
165	1544033811216
142	1543998530691
285	1544026971219
201	1543969491007
201	1544018571476
173	1543965411323
53	1543887291068
53	1543893891045
53	1543898810665
53	1543902770506
53	1543903490405
53	1543909130625
53	1543918011062
53	1543923291419
53	1543930370260
53	1543936971397
53	1543939491659
53	1543980290577
53	1543992890865
53	1544005730699
53	1544014371261
97	1543932651260
97	1543948490810
97	1543973451042
97	1543992530829
97	1544033091632
199	1543900011035
199	1544034651358
634	1544038371326
52	1543887890622
52	1543906610686
52	1543916810781
52	1543928810474
52	1543966370998
52	1543979570596
52	1543988811496
52	1543990731176
52	1543991091637
52	1543995650619
52	1543999371119
52	1544007770861
52	1544013770601
52	1544017250841
52	1544018451227
52	1544035851206
111	1543911171325
111	1543938051259
111	1543961811302
111	1544009330362
111	1544022290666
111	1544022891261
